ElecStatus,MinimumOverall,InvestmentCost,MinimumOverallLCOE,NumConnections,DemandKWh_Y0,DistNearElecKm,ElecTargetPhase,ElecTargetYear,GridRolloutPhase,LCOE_Grid,LCOE_SHS,LCOE_MG_Solar,LCOE_MG_Hydro,Lat,Lon
unelectrified,SHS,9450.0,7.550789777526735,63,379.045,0.0,Phase 2 (→2035),2035.0,N/A,7.562866200452032,7.550789777526735,inf,inf,7.100753940540889,1.7888180048491926
electrified,Already Electrified,0.0,0.0,26,3955.87,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,8.965509922399411,1.7354681743410383
unelectrified,SHS,22050.0,6.69265150471473,147,997.841875,0.0,Phase 1 (→2030),2030.0,N/A,6.685620126832805,6.69265150471473,inf,inf,10.523481072139392,2.7972668481553074
unelectrified,SHS,1950.0,0.6265136872999727,13,1287.08125,0.02045809484201289,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,9.765129544923738,1.7609198641877595
electrified,Already Electrified,0.0,0.0,20,1584.1,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.10521692629436,3.4526310381444745
unelectrified,SHS,4050.0,9.067325205099198,27,135.278,0.005464430219796603,Phase 3 (→2040),2040.0,N/A,9.381192954177282,9.067325205099198,inf,inf,9.11353249989341,1.6540131923627317
electrified,Already Electrified,0.0,0.0,19,1504.895,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.818801475783615,2.546668946581409
electrified,Already Electrified,0.0,0.0,30,4969.01875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.142551960119803,2.5062239749958826
unelectrified,SHS,9300.0,0.6265136872999727,62,4910.71,0.0,Phase 1 (→2030),2030.0,N/A,0.6546040229263973,0.6265136872999727,inf,inf,9.224866517165873,2.882241272054891
electrified,Already Electrified,0.0,0.0,131,13372.6875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.401222843697827,1.5133480686769314
unelectrified,SHS,3750.0,0.6265136872999727,25,2475.15625,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,11.335612080774863,2.96075514899482
unelectrified,SHS,6600.0,0.6265136872999727,44,4356.275,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,11.287390538641692,2.5472181126434346
unelectrified,SHS,20700.0,7.1401630488347765,138,878.0385,0.0,Phase 2 (→2035),2035.0,N/A,7.406835746183557,7.1401630488347765,inf,inf,6.976729187496798,2.4307328758708517
electrified,Already Electrified,0.0,0.0,21,2869.35625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.332905152398686,1.708223573303603
unelectrified,SHS,70050.0,9.256602103462482,467,2291.9645,0.0,Phase 1 (→2030),2030.0,N/A,9.424178168458164,9.256602103462482,inf,inf,7.862584268803363,1.6627598481290378
electrified,Already Electrified,0.0,0.0,29,2296.945,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,8.649537838136176,2.5755785928756874
electrified,Already Electrified,0.0,0.0,48,3959.885,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.217536133758973,2.6324844661512823
unelectrified,SHS,7800.0,0.6265136872999727,52,5148.325,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,11.236163700706138,3.004980482873229
unelectrified,SHS,7050.0,0.6265136872999727,47,3722.635,0.0,Phase 1 (→2030),2030.0,N/A,0.6794355884112779,0.6265136872999727,inf,inf,8.318882033367798,2.1599175890026983
electrified,Already Electrified,0.0,0.0,545,65889.34375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.105201441144404,2.044818313335234
unelectrified,SHS,12450.0,9.282358196821615,83,406.221,0.0,Phase 2 (→2035),2035.0,N/A,9.45014506546262,9.282358196821615,inf,inf,9.144726362867313,1.651869487455266
unelectrified,SHS,7800.0,7.234711123073132,52,326.53125,0.0037461888504777053,Phase 3 (→2040),2040.0,N/A,7.219673907056252,7.234711123073132,inf,inf,11.348948215615668,2.3192788296674554
unelectrified,SHS,15900.0,7.24445364478504,106,664.72625,0.0,Phase 2 (→2035),2035.0,N/A,7.145198724602552,7.24445364478504,inf,inf,9.980178902058269,3.2981590696840093
electrified,Already Electrified,0.0,0.0,295,34769.44375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.358155957998258,2.0193120309502297
unelectrified,SHS,3450.0,8.297681371332407,23,125.9255,0.01424269648956822,Phase 3 (→2040),2040.0,N/A,8.338312419762543,8.297681371332407,inf,inf,9.294642885826898,2.834733881535501
unelectrified,SHS,4800.0,0.6265136872999727,32,2534.56,0.0,Phase 2 (→2035),2035.0,N/A,0.679435588411278,0.6265136872999727,inf,inf,10.663406347936535,3.730035638727658
electrified,Already Electrified,0.0,0.0,30,2692.24,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.03100266655888,2.559100505903763
electrified,Already Electrified,0.0,0.0,45,4850.39375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.900934762939968,1.5359209884198506
electrified,Already Electrified,0.0,0.0,38,7996.055,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.259018393327677,2.579682704746173
unelectrified,SHS,3750.0,0.6265136872999727,25,2475.15625,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,10.791346796591643,0.962536677059229
unelectrified,SHS,8250.0,37.58610704418366,55,66.478,0.00696076903902843,Phase 3 (→2040),2040.0,N/A,38.59838275015172,37.58610704418366,inf,inf,6.825852470121094,1.8334460699065567
unelectrified,SHS,16050.0,7.120772195182521,107,682.651875,0.0,Phase 2 (→2035),2035.0,N/A,7.024779318915463,7.120772195182521,inf,inf,11.505036348282207,2.527409618438956
electrified,Already Electrified,0.0,0.0,29,2296.945,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.760933154013516,2.7568266706566167
electrified,Already Electrified,0.0,0.0,25,2475.15625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.982613231249411,1.495293826162899
electrified,Already Electrified,0.0,0.0,15,1485.09375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.571080216864722,2.7707874568698725
unelectrified,SHS,3600.0,0.6265136872999727,24,2376.15,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,11.393185616236103,2.6123926614848174
electrified,Already Electrified,0.0,0.0,4199,266450.94899999816,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.474290475541837,2.531570058037104
electrified,Already Electrified,0.0,0.0,670,79830.0625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.936166806288835,3.182159437399066
unelectrified,Grid Extension,137125.0,35.43516937926582,1097,1372.8825,0.0,Phase 1 (→2030),2030.0,Phase 1 (0-5 yrs),35.43516937926582,36.3007719334958,inf,inf,11.28865064743008,3.022590207650141
electrified,Already Electrified,0.0,0.0,1642,191179.24375000002,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.732591845327386,2.9806372012064775
unelectrified,SHS,3600.0,0.6265136872999727,24,2376.15,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,11.322302443037135,2.9784952879952176
unelectrified,SHS,3900.0,0.6265136872999727,26,2059.33,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,7.65918455232906,1.7949201043065064
electrified,Already Electrified,0.0,0.0,506,51841.315,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,8.624183330268515,2.5717581772650875
electrified,Already Electrified,0.0,0.0,71,8815.20625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.481852635929037,2.1393026739117076
electrified,Already Electrified,0.0,0.0,23,3098.485,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,8.008545553335694,2.39865662075471
unelectrified,SHS,3000.0,0.6265136872999727,20,1980.125,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573887,0.6265136872999727,inf,inf,10.367970978331527,2.4736645312299044
unelectrified,SHS,2550.0,0.6265136872999727,17,1346.485,0.01340117686489294,Phase 3 (→2040),2040.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,8.570420704153221,1.7882629329512663
electrified,Already Electrified,0.0,0.0,27,2296.58,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.07727157419221,2.4496500053441017
electrified,Already Electrified,0.0,0.0,23,2277.14375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.547994487479041,1.5678155559177107
electrified,Already Electrified,0.0,0.0,75,8808.3625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.73033529125646,1.6304306688134278
unelectrified,SHS,3000.0,29.88716548299238,20,30.401,0.009323989083210013,Phase 3 (→2040),2040.0,N/A,30.71089870224742,29.88716548299238,inf,inf,6.432289085734573,2.0744835617053248
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.501239565780313,2.8882564829937247
electrified,Already Electrified,0.0,0.0,192,25164.46875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.667647068768164,2.6694290204801656
unelectrified,SHS,4200.0,0.6265136872999727,28,2217.74,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535693,0.6265136872999727,inf,inf,8.298967515910887,1.9018555383616387
unelectrified,Mini-Grid: Solar PV Only,52629.96739583334,0.4582964967138832,107,10593.66875,0.0,Phase 1 (→2030),2030.0,N/A,0.5338841863209854,0.6265136872999727,0.4582964967138832,inf,11.186578961560953,3.5492733933862577
electrified,Already Electrified,0.0,0.0,34,3009.06,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.07388311965752,2.7370579890705624
electrified,Already Electrified,0.0,0.0,26,2574.1625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.656272825081537,1.8487448807876807
unelectrified,SHS,120450.0,46.47911147042365,803,784.8747,0.0,Phase 1 (→2030),2030.0,N/A,46.28422465978302,46.47911147042365,inf,inf,9.081969429954142,2.7297771519180722
unelectrified,SHS,11400.0,7.2211665481744545,76,478.133125,0.0,Phase 2 (→2035),2035.0,N/A,7.4898229729066115,7.2211665481744545,inf,inf,6.804363166987872,1.846133914432283
electrified,Already Electrified,0.0,0.0,39,3861.24375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.494966746195062,2.117115005880031
unelectrified,SHS,3450.0,0.6265136872999727,23,2277.14375,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,11.302538895301787,2.5309149318522404
unelectrified,SHS,3150.0,0.6265136872999727,21,1663.305,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,8.437829031787913,1.6694396490605012
unelectrified,SHS,2700.0,0.6265136872999727,18,1782.1125,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,11.429918176888531,2.561475062870052
electrified,Already Electrified,0.0,0.0,331,41769.6875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.540294396213984,1.7886193086276307
electrified,Already Electrified,0.0,0.0,20,1980.125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.827911238421168,1.4037413282913858
unelectrified,SHS,3600.0,0.6265136872999727,24,2376.15,0.0,Phase 2 (→2035),2035.0,N/A,0.554429730585581,0.6265136872999727,inf,inf,7.45268862959712,1.7055489305865785
unelectrified,Mini-Grid: Solar PV Only,78661.63958333334,0.5201865062549194,175,13860.875,0.0,Phase 1 (→2030),2030.0,N/A,0.6700835724535692,0.6265136872999727,0.5201865062549194,inf,7.764755876195961,2.0763626055717186
electrified,Already Electrified,0.0,0.0,438,56663.05625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.278932500875507,2.894183624248582
unelectrified,SHS,4500.0,0.6265136872999727,30,2970.1875,0.0,Phase 2 (→2035),2035.0,N/A,0.5544297305855811,0.6265136872999727,inf,inf,6.9443570458224935,2.354818119141367
unelectrified,SHS,2550.0,0.6265136872999727,17,1683.10625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,7.386534666375807,1.8445064768332715
electrified,Already Electrified,0.0,0.0,5694,333063.6862499977,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.947242170256689,1.6719520255339642
unelectrified,SHS,1800.0,0.6265136872999727,12,950.46,0.018595451945461586,Phase 3 (→2040),2040.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,9.601365286285901,2.4941059454330143
unelectrified,SHS,6900.0,7.168070765766063,46,291.54,0.0028037224839197474,Phase 3 (→2040),2040.0,N/A,7.070830410472226,7.168070765766063,inf,inf,10.078271680851584,3.4027294715720178
unelectrified,SHS,4200.0,0.6265136872999727,28,2772.175,0.0,Phase 2 (→2035),2035.0,N/A,0.5619113433517482,0.6265136872999727,inf,inf,6.7653863867560835,2.0933606926842643
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.821035032463777,2.559928736954311
electrified,Already Electrified,0.0,0.0,81,12001.65625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.385342513278299,2.1084228331132606
electrified,Already Electrified,0.0,0.0,151,16553.6625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.512530595855267,1.5019840470925867
electrified,Already Electrified,0.0,0.0,19,1504.895,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.94602195016867,2.303744700368034
unelectrified,SHS,4350.0,0.6265136872999727,29,2296.945,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,8.237433855595992,2.322167719103518
electrified,Already Electrified,0.0,0.0,26,2574.1625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.015963170670181,1.46126376878577
electrified,Already Electrified,0.0,0.0,228,28744.20625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.677842858573968,2.572563699473783
unelectrified,SHS,22500.0,6.872176923807013,150,991.606875,0.0,Phase 1 (→2030),2030.0,N/A,7.1322868007972104,6.872176923807013,inf,inf,6.491119134313613,1.924840659641131
unelectrified,SHS,25050.0,8.880257043590174,167,854.3455,0.0,Phase 2 (→2035),2035.0,N/A,8.917294539481265,8.880257043590174,inf,inf,10.183839572734643,3.452801628504749
unelectrified,SHS,3450.0,0.6265136872999727,23,1821.715,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,7.662338641954138,1.6505694953249648
unelectrified,SHS,20700.0,7.466080812964979,138,839.709375,0.0,Phase 1 (→2030),2030.0,N/A,7.4476264298619075,7.466080812964979,inf,inf,6.965060362395685,1.8844883850956862
electrified,Already Electrified,0.0,0.0,120,12678.73125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.689310065972939,2.1605264011357312
unelectrified,SHS,13050.0,7.764528052430218,87,509.034,0.0,Phase 2 (→2035),2035.0,N/A,7.190503515013524,7.764528052430218,inf,inf,6.308562563654488,1.9034825327014815
electrified,Already Electrified,0.0,0.0,98,12294.1125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.005231341885224,2.6048018059725933
electrified,Already Electrified,0.0,0.0,98,10097.725,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.742773294023676,1.1143444237198177
unelectrified,SHS,3150.0,0.6265136872999727,21,1663.305,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812213,0.6265136872999727,inf,inf,7.772001415869585,1.8892303552141028
unelectrified,SHS,65100.0,40.29863283502846,434,489.2626,0.0,Phase 1 (→2030),2030.0,N/A,40.141869612018326,40.29863283502846,inf,inf,9.504903941153486,3.0684364483373363
unelectrified,Grid Extension,51500.0,7.424905741253373,412,2485.104375,0.0,Phase 1 (→2030),2030.0,Phase 1 (0-5 yrs),7.424905741253373,7.531737650929893,inf,inf,10.58311442992421,1.3326613806363112
unelectrified,SHS,9000.0,37.6960844358444,60,72.309875,0.004220632797397391,Phase 3 (→2040),2040.0,N/A,38.71105342253698,37.6960844358444,inf,inf,6.7170073207435586,1.8458672388151136
unelectrified,SHS,5700.0,0.6265136872999727,38,3762.2375,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,10.825970763439214,1.0004405490281887
unelectrified,SHS,5700.0,6.837096286325555,38,252.496,0.011730105350343606,Phase 3 (→2040),2040.0,N/A,6.98486963361003,6.837096286325555,inf,inf,9.306604866007293,1.563557642020972
unelectrified,SHS,5850.0,0.6265136872999727,39,3861.24375,0.0,Phase 1 (→2030),2030.0,N/A,0.554429730585581,0.6265136872999727,inf,inf,6.792017726496882,1.9083776725981045
electrified,Already Electrified,0.0,0.0,123,11335.075,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.209040333554732,2.636624053714292
electrified,Already Electrified,0.0,0.0,69,5465.145,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.798395353635654,1.6031544529192705
unelectrified,SHS,9600.0,0.6265136872999727,64,6336.4,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,10.439496234744158,3.1749512922610665
unelectrified,SHS,1050.0,0.6265136872999727,7,554.435,0.008327860351638097,Phase 3 (→2040),2040.0,N/A,0.6546040229263974,0.6265136872999727,inf,inf,9.24515941032347,2.912025713473448
electrified,Already Electrified,0.0,0.0,24,2573.70625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.20202838334479,1.2164075917799777
electrified,Already Electrified,0.0,0.0,88,6970.04,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.113992820258083,3.632635331284179
unelectrified,SHS,6600.0,0.6265136872999727,44,4356.275,0.0,Phase 1 (→2030),2030.0,N/A,0.554429730585581,0.6265136872999727,inf,inf,6.843205141048964,1.9278970314224493
electrified,Already Electrified,0.0,0.0,206,23176.5875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.029035706752599,1.8108019250680532
unelectrified,SHS,2850.0,6.415889635366147,19,134.53625,0.006199430014238071,Phase 3 (→2040),2040.0,N/A,6.4129458350363775,6.415889635366147,inf,inf,9.71021309824249,1.955540514902568
electrified,Already Electrified,0.0,0.0,32,2534.56,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.736206121486777,3.257738882292951
electrified,Already Electrified,0.0,0.0,123,10696.69,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.20166486747301,2.484968776744061
electrified,Already Electrified,0.0,0.0,17,4503.1875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.5894705427087965,2.109214852416652
unelectrified,SHS,4800.0,0.6265136872999727,32,3168.2,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,11.093094883007995,2.4540634874970673
electrified,Already Electrified,0.0,0.0,57,5643.35625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.88323805906384,1.4692836029610683
electrified,Already Electrified,0.0,0.0,75,7820.58125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.502280100161907,2.1091742830851565
electrified,Already Electrified,0.0,0.0,21,1663.305,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.8733178669158805,2.1583905554132072
unelectrified,SHS,6150.0,0.6265136872999727,41,3247.405,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,8.131974376056796,2.7071692424941087
unelectrified,SHS,1800.0,0.6265136872999727,12,1188.075,0.013071975459867742,Phase 3 (→2040),2040.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,10.327132522143216,2.0406431559734797
unelectrified,SHS,900.0,0.6265136872999727,6,594.0375,0.0026598483536280225,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,11.385736755874916,2.3766391119830232
unelectrified,SHS,2250.0,0.6265136872999727,15,1485.09375,0.018266677085911405,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,11.817119166744181,3.157201658444697
electrified,Already Electrified,0.0,0.0,44,4948.94375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.399362830174003,2.0725956591263186
unelectrified,SHS,2700.0,0.6265136872999727,18,1782.1125,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,10.282748709809072,1.2118838556374287
unelectrified,SHS,3450.0,8.96008845720758,23,116.616,0.04554649988712049,Phase 3 (→2040),2040.0,N/A,8.883424134721452,8.96008845720758,inf,inf,8.653798710986527,2.2688332913612186
electrified,Already Electrified,0.0,0.0,114,12692.875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.053061490297045,1.5524935411729681
unelectrified,SHS,3300.0,0.6265136872999727,22,2178.1375,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,11.387116373232276,2.6946388138293456
electrified,Already Electrified,0.0,0.0,39,3861.24375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.710742111241702,1.623533418874618
unelectrified,SHS,7950.0,0.6265136872999727,53,5247.33125,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,9.650264789741438,3.236573326078027
electrified,Already Electrified,0.0,0.0,242,26353.45625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.155475281888179,2.1607276211449005
unelectrified,SHS,2700.0,0.6265136872999727,18,1782.1125,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,10.695277670234235,1.1249782507194186
unelectrified,Mini-Grid: Solar PV Only,52629.96739583334,0.4582964967138832,107,10593.66875,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573885,0.6265136872999727,0.4582964967138832,inf,7.017193478750198,2.3945308325253762
unelectrified,SHS,25050.0,9.082070678466637,167,835.361,0.0,Phase 2 (→2035),2035.0,N/A,9.117863309639617,9.082070678466637,inf,inf,9.221337315203135,1.6628684061960248
unelectrified,SHS,4650.0,0.6265136872999727,31,3069.19375,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,11.040950777383305,2.6493966149807657
electrified,Already Electrified,0.0,0.0,33,2613.765,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.127366239629464,2.67030269162026
unelectrified,SHS,9450.0,0.6265136872999727,63,4989.915,0.0,Phase 1 (→2030),2030.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,11.6923203459338,3.476529040255576
electrified,Already Electrified,0.0,0.0,37,5669.81875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.505606486516204,1.3842776034746522
electrified,Already Electrified,0.0,0.0,174,17622.2,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.205814986413458,2.0905440542481784
electrified,Already Electrified,0.0,0.0,31,3069.19375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.384607040598393,2.5195895378924593
unelectrified,SHS,2100.0,0.6265136872999727,14,1386.0875,0.004918227995773599,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,10.5712321562425,1.1024508866920475
unelectrified,SHS,2850.0,0.6265136872999727,19,1881.11875,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,11.048445588358208,2.550811609139432
electrified,Already Electrified,0.0,0.0,442,46526.55,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.646766699671702,1.9812407496981548
unelectrified,SHS,4200.0,0.6265136872999727,28,2772.175,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,10.738024401956926,0.9917152120937652
electrified,Already Electrified,0.0,0.0,219,22488.10625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.5317693078273,1.1662101432854974
unelectrified,SHS,18450.0,6.69160092061406,123,835.06,0.0,Phase 2 (→2035),2035.0,N/A,6.538565588621466,6.69160092061406,inf,inf,7.466522152493387,2.3017710884877185
unelectrified,SHS,3000.0,0.6265136872999727,20,1980.125,0.0,Phase 2 (→2035),2035.0,N/A,0.5521404580482818,0.6265136872999727,inf,inf,9.999026662985775,3.213571684244905
unelectrified,Mini-Grid: Solar PV Only,40333.246041666665,0.4582964967138832,82,8118.5125,0.0,Phase 1 (→2030),2030.0,N/A,0.554429730585581,0.6265136872999727,0.4582964967138832,inf,6.800635461077569,1.9327081286278818
unelectrified,SHS,7950.0,7.2345089006021155,53,332.82,0.015107671294897762,Phase 3 (→2040),2040.0,N/A,7.503492071587028,7.2345089006021155,inf,inf,6.803718949822829,2.042395133142384
electrified,Already Electrified,0.0,0.0,45,4455.28125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.445855241664644,3.466495248661213
electrified,Already Electrified,0.0,0.0,123,12177.76875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.560301422553623,1.2810802917789779
unelectrified,SHS,6900.0,0.6265136872999727,46,4554.2875,0.0,Phase 1 (→2030),2030.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,11.088516091154483,2.3543398059970784
unelectrified,SHS,14100.0,6.417062413920387,94,665.47875,0.0,Phase 2 (→2035),2035.0,N/A,6.666026808021644,6.417062413920387,inf,inf,6.984927567954785,1.9895393255452
unelectrified,SHS,2850.0,0.6265136872999727,19,1881.11875,0.0,Phase 2 (→2035),2035.0,N/A,0.5619113433517482,0.6265136872999727,inf,inf,6.839654050453988,1.9557744129556773
electrified,Already Electrified,0.0,0.0,228,22573.425,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.197790277822984,3.4268569328583527
electrified,Already Electrified,0.0,0.0,28,2772.175,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.453067318862345,1.2139781858632135
electrified,Already Electrified,0.0,0.0,241,20991.15,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.721315793375461,2.205483089564591
electrified,Already Electrified,0.0,0.0,289,30414.08125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.443875120785388,2.0916736547108483
unelectrified,SHS,7950.0,0.6265136872999727,53,5247.33125,0.0,Phase 1 (→2030),2030.0,N/A,0.5338841863209853,0.6265136872999727,inf,inf,7.421364019160538,2.230063428485106
electrified,Already Electrified,0.0,0.0,339,36154.61875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.824526016269322,1.6469495254030733
unelectrified,SHS,11550.0,9.491467750137803,77,368.553,0.0,Phase 2 (→2035),2035.0,N/A,8.989101101005716,9.491467750137803,inf,inf,7.740562686115198,1.6349878508321927
unelectrified,SHS,6300.0,37.183177620277604,42,51.315125,0.009064551635507585,Phase 3 (→2040),2040.0,N/A,38.185585824986006,37.183177620277604,inf,inf,6.483924398027928,1.9956743843737437
unelectrified,SHS,88950.0,8.550952677778866,593,3150.524,0.0,Phase 1 (→2030),2030.0,N/A,8.59002145062887,8.550952677778866,inf,inf,9.217316729683395,1.7752122385191336
electrified,Already Electrified,0.0,0.0,309,40145.4375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.866436320947732,2.2029481965614877
unelectrified,SHS,4050.0,0.6265136872999727,27,2138.535,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,7.585509393799014,2.2854188002347873
electrified,Already Electrified,0.0,0.0,70,5544.35,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.620549540585802,1.393128659344658
unelectrified,SHS,13650.0,9.320652281528263,91,443.545,0.0,Phase 2 (→2035),2035.0,N/A,9.6407238596083,9.320652281528263,inf,inf,9.447816803487294,1.5637527394191442
unelectrified,SHS,3150.0,0.6265136872999727,21,2079.13125,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,11.223743485531946,2.562927549062129
