ElecStatus,MinimumOverall,InvestmentCost,MinimumOverallLCOE,NumConnections,DemandKWh_Y0,DistNearElecKm,ElecTargetPhase,ElecTargetYear,GridRolloutPhase,LCOE_Grid,LCOE_SHS,LCOE_MG_Solar,LCOE_MG_Hydro,X_deg,Y_deg,DistRoadKm
unelectrified,SHS,4050.0,0.6265136872999727,27,2673.16875,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.4120446330773464,11.509521455475934,11.776176
unelectrified,SHS,2850.0,0.6265136872999727,19,1881.11875,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573887,0.6265136872999727,inf,inf,1.6439150717132645,9.932643948214455,9.644092
electrified,Already Electrified,0.0,0.0,219,22085.2375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1990794686501967,7.1263354986723195,3.307574
unelectrified,SHS,7500.0,36.07071696223218,50,62.9735,0.011192063310272261,Phase 3 (→2040),2040.0,N/A,35.62979228404641,36.07071696223218,inf,inf,1.9826078926711423,6.358128179571991,3.691477
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.467460115375421,7.176705207829308,0.0
electrified,Already Electrified,0.0,0.0,209,22090.7125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6789395639535745,7.253765033588994,8.930845
unelectrified,SHS,3450.0,0.6265136872999727,23,2277.14375,0.0,Phase 2 (→2035),2035.0,N/A,0.554429730585581,0.6265136872999727,inf,inf,2.074225272711363,6.993572629114918,8.782248
unelectrified,SHS,17850.0,7.412202051897558,119,729.360625,0.0,Phase 2 (→2035),2035.0,N/A,7.308522841148434,7.412202051897558,inf,inf,2.805210891725974,11.221540199670688,9.411326
unelectrified,Mini-Grid: Solar PV Only,49186.885416666664,0.45829649671388323,100,9900.625,0.0,Phase 1 (→2030),2030.0,N/A,0.5521404580482817,0.6265136872999727,0.45829649671388323,inf,2.9003897495104582,11.179462042397017,4.070004
electrified,Already Electrified,0.0,0.0,213,23691.42,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.656475766074751,6.644488459526657,4.104866
unelectrified,SHS,2250.0,0.6265136872999727,15,1485.09375,0.012319520939122081,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,1.9589429393718156,7.388418201255866,5.189102
electrified,Already Electrified,0.0,0.0,22,1742.51,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.687308375049737,8.809850806273237,3.995368
unelectrified,Mini-Grid: Solar PV Only,58350.359375,0.339304057485524,121,11979.75625,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,0.4582964967138832,0.339304057485524,1.0288284366723803,10.421666175150394,5.491785
unelectrified,SHS,3900.0,0.6265136872999727,26,2574.1625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.5455675165431484,11.544380483065353,2.34829
electrified,Already Electrified,0.0,0.0,1221,144186.8625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8250443808217875,7.005171962312119,0.0
unelectrified,SHS,3600.0,0.6265136872999727,24,1900.92,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,2.176306374980718,8.25766446652599,0.444006
electrified,Already Electrified,0.0,0.0,1087,158361.18125000002,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.4645564652414214,7.099380551301199,0.0
electrified,Already Electrified,0.0,0.0,3995,266450.94899999816,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.9649442126605483,8.136563604332649,0.0
electrified,Already Electrified,0.0,0.0,16,1267.28,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.5404879127266207,8.828906329753126,6.511405
electrified,Already Electrified,0.0,0.0,21,1663.305,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.0487807524329784,10.741603802395616,0.645441
electrified,Already Electrified,0.0,0.0,34,3366.2125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6738573519654527,10.065623700617936,10.929904
electrified,Already Electrified,0.0,0.0,22,2178.1375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8411052763958273,9.61333166107528,5.414246
unelectrified,SHS,4650.0,0.6265136872999727,31,3069.19375,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.7121697476978337,11.386520479172855,16.632546
unelectrified,SHS,3600.0,0.6265136872999727,24,1900.92,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,1.4414225934942073,9.37331658795118,0.236927
electrified,Already Electrified,0.0,0.0,1490,195317.997,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,3.1485447803483018,10.354769717911696,0.0
unelectrified,SHS,3750.0,0.6265136872999727,25,2475.15625,0.0,Phase 2 (→2035),2035.0,N/A,0.5297576087868487,0.6265136872999727,inf,inf,0.8650151776171776,10.728689120002366,28.386158
unelectrified,Grid Extension,50625.0,6.522375401725811,405,2818.945625,0.0,Phase 1 (→2030),2030.0,Phase 1 (0-5 yrs),6.522375401725811,6.526959627478142,inf,inf,2.147466287619144,7.06273282525088,1.803303
unelectrified,SHS,12750.0,7.611269031467007,85,507.34625,0.0,Phase 2 (→2035),2035.0,N/A,7.765378682728585,7.611269031467007,inf,inf,2.3700143184486504,6.787666441046369,6.676967
electrified,Already Electrified,0.0,0.0,33,3267.20625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.7934877261799496,6.855413210790866,4.596995
unelectrified,SHS,52350.0,5.841147621996031,349,2714.375,0.0,Phase 1 (→2030),2030.0,N/A,5.778904281867263,5.841147621996031,inf,inf,1.7234626356710443,7.107591583408697,9.372932
electrified,Already Electrified,0.0,0.0,1024,117934.69375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.3795058087434606,6.668046502042127,1.230736
unelectrified,SHS,14100.0,7.472690909212593,94,571.47,0.0,Phase 2 (→2035),2035.0,N/A,7.291075025595993,7.472690909212593,inf,inf,2.7663483038701764,11.417759175306715,22.18117
electrified,Already Electrified,0.0,0.0,95,7840.565,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,3.487893630941381,9.926003339181133,16.75911
electrified,Already Electrified,0.0,0.0,28,2772.175,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.0217484822478347,7.238278561369779,0.459779
electrified,Already Electrified,0.0,0.0,317,37935.3625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.9886347613986262,7.141215015245353,0.0
unelectrified,SHS,3000.0,0.6265136872999727,20,1980.125,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573887,0.6265136872999727,inf,inf,2.7001133910765804,10.621539243995363,5.228966
unelectrified,SHS,6900.0,0.6265136872999727,46,3643.43,0.0,Phase 1 (→2030),2030.0,N/A,0.6618510543812215,0.6265136872999727,inf,inf,1.7952706828883844,7.703652803693212,13.486916
electrified,Already Electrified,0.0,0.0,216,25169.94375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8537171689377416,6.798689087430204,2.782628
electrified,Already Electrified,0.0,0.0,1086,121853.425,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.117915015187383,7.173033080918207,0.796735
unelectrified,SHS,1650.0,0.6265136872999727,11,1089.06875,0.003010571568927042,Phase 3 (→2040),2040.0,N/A,0.5619113433517482,0.6265136872999727,inf,inf,2.8923296347779215,11.10671113624093,1.991337
electrified,Already Electrified,0.0,0.0,32,3168.2,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.0450655829491302,10.673267684821186,17.460877
electrified,Already Electrified,0.0,0.0,22,2178.1375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8899779474849259,6.742059923722186,6.591218
unelectrified,SHS,10050.0,0.6265136872999727,67,5306.735,0.0,Phase 1 (→2030),2030.0,N/A,0.6205282566968671,0.6265136872999727,inf,inf,3.0608104477100397,12.192635017696077,34.447161
electrified,Already Electrified,0.0,0.0,33,2613.765,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.649372511906942,8.392661217973123,3.085401
unelectrified,SHS,4500.0,7.304125362457364,30,186.593125,0.03765647524187462,Phase 3 (→2040),2040.0,N/A,7.203296626927612,7.304125362457364,inf,inf,3.1680583083646794,11.90714164727099,6.736646
electrified,Already Electrified,0.0,0.0,37,3088.63,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.5373687653757235,9.478677804557734,9.482684
electrified,Already Electrified,0.0,0.0,19,2078.675,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8747365907558002,6.552608174361896,1.950969
electrified,Already Electrified,0.0,0.0,23,2869.8125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.0223599689170997,6.4539915962520285,0.702634
unelectrified,SHS,7200.0,0.6265136872999727,48,4752.3,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,3.200567639174906,10.36619518949596,2.595332
unelectrified,SHS,3450.0,0.6265136872999727,23,2277.14375,0.0,Phase 2 (→2035),2035.0,N/A,0.5297576087868487,0.6265136872999727,inf,inf,0.8911861683070746,10.734157176487507,26.288943
electrified,Already Electrified,0.0,0.0,88,9305.21875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6768608514801824,9.38625072356421,0.154542
electrified,Already Electrified,0.0,0.0,5905,333063.6862499977,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.9800844572653986,7.040446900334727,0.0
electrified,Already Electrified,0.0,0.0,29,2871.18125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.018105343891399,6.591834213037733,1.708229
unelectrified,SHS,8700.0,0.6265136872999727,58,5742.3625,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,3.504782723497833,10.4363324575268,5.386679
electrified,Already Electrified,0.0,0.0,54,5346.3375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.0956168415009968,10.434107762412207,5.208829
unelectrified,SHS,18300.0,7.6645856366596785,122,723.125625,0.0,Phase 2 (→2035),2035.0,N/A,7.64319947735767,7.6645856366596785,inf,inf,1.4121970585014192,9.597904387150107,1.759737
unelectrified,SHS,12000.0,8.846188077440205,80,410.8435,0.0,Phase 2 (→2035),2035.0,N/A,9.010405062641793,8.846188077440205,inf,inf,1.6938748901935199,9.438591790166482,6.612561
electrified,Already Electrified,0.0,0.0,37,3663.23125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.9430463315489352,6.690520050934373,8.122801
unelectrified,SHS,3300.0,7.142154360245261,22,139.938125,0.005863684337744978,Phase 3 (→2040),2040.0,N/A,7.408875823622743,7.142154360245261,inf,inf,2.0730188659885607,6.405211222257685,1.674568
unelectrified,SHS,13650.0,7.4565218252226115,91,554.43125,0.0,Phase 2 (→2035),2035.0,N/A,7.2754975780966,7.4565218252226115,inf,inf,0.9469281299737878,10.833169139731089,16.023672
unelectrified,SHS,4200.0,0.6265136872999727,28,2772.175,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,1.797142847603435,9.75796962048272,3.360976
electrified,Already Electrified,0.0,0.0,635,87156.98124999998,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.130687176827362,6.616109350767276,0.0
electrified,Already Electrified,0.0,0.0,42,4158.2625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,0.9454971214920526,10.278586727743457,18.81865
unelectrified,SHS,4650.0,26.804583361258064,31,52.540625,0.033428716608211284,Phase 3 (→2040),2040.0,N/A,26.189438610129404,26.804583361258064,inf,inf,2.981971976302275,9.509994882951226,6.959129
electrified,Already Electrified,0.0,0.0,57,5840.9125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4231798191471052,10.103272953180522,0.0
unelectrified,SHS,9450.0,7.113983902621047,63,402.31875,0.0,Phase 2 (→2035),2035.0,N/A,7.3800154882939015,7.113983902621047,inf,inf,2.290062288942437,6.776574528196818,3.451635
unelectrified,SHS,2550.0,0.6265136872999727,17,1683.10625,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.6932483576696553,10.841524180525928,13.469018
electrified,Already Electrified,0.0,0.0,14,1386.0875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1292714598022475,6.441622636722563,2.217181
unelectrified,SHS,3300.0,0.6265136872999727,22,2178.1375,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.510032384048178,11.359301743539833,1.290645
unelectrified,SHS,3300.0,0.6265136872999727,22,2178.1375,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.7310005424279815,10.68745377831407,3.293512
electrified,Already Electrified,0.0,0.0,67,6633.41875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.7224619099580847,10.022107200820106,13.218288
unelectrified,SHS,4950.0,0.6265136872999727,33,3267.20625,0.0,Phase 2 (→2035),2035.0,N/A,0.5521404580482817,0.6265136872999727,inf,inf,2.4171982268521566,11.355516970280362,1.477591
electrified,Already Electrified,0.0,0.0,238,31093.89375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6975040928366276,6.965322268701197,0.342074
unelectrified,SHS,21000.0,7.361990019303392,140,863.92375,0.0,Phase 2 (→2035),2035.0,N/A,7.184424747709806,7.361990019303392,inf,inf,0.8887191470434908,10.644348984288756,18.512743
electrified,Already Electrified,0.0,0.0,137,13761.4125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.490124531325821,9.929156638779608,4.041725
unelectrified,SHS,5100.0,0.6265136872999727,34,2692.97,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,2.8588921470862343,9.665376065004104,13.603048
unelectrified,SHS,6900.0,0.6265136872999727,46,3643.43,0.0,Phase 1 (→2030),2030.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,2.1418776273408775,10.742035693553177,7.27037
unelectrified,SHS,8250.0,6.802736107740739,55,367.300625,0.0,Phase 2 (→2035),2035.0,N/A,6.822712135943961,6.802736107740739,inf,inf,1.7836161381823825,7.102807607541082,6.121648
unelectrified,Mini-Grid: Solar PV Only,48545.469,0.5201865062549192,108,8554.14,0.0,Phase 1 (→2030),2030.0,N/A,0.6618510543812214,0.6265136872999727,0.5201865062549192,inf,2.7211912462746186,9.059539904107101,15.534689
electrified,Already Electrified,0.0,0.0,478,49529.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.483375808164697,10.058759846625195,0.0
unelectrified,SHS,6900.0,7.466080812964979,46,279.903125,0.019222955138824147,Phase 3 (→2040),2040.0,N/A,7.447626429861906,7.466080812964979,inf,inf,3.257463333765436,9.81311279936082,2.842341
unelectrified,SHS,13350.0,7.619123320921015,89,530.67375,0.0,Phase 2 (→2035),2035.0,N/A,7.509986652576107,7.619123320921015,inf,inf,3.23173170247608,10.221197848516834,6.927219
unelectrified,SHS,38100.0,7.016131383047934,254,1644.669375,0.0,Phase 1 (→2030),2030.0,N/A,7.033853911921912,7.016131383047934,inf,inf,1.7845544176580586,6.978468276715439,5.09404
electrified,Already Electrified,0.0,0.0,34,3366.2125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.239258049603469,7.1806199434335705,2.356709
electrified,Already Electrified,0.0,0.0,33,2771.81,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,3.146795579739223,12.120558664123141,23.06141
unelectrified,SHS,85350.0,6.829996288776797,569,3784.725625,0.0,Phase 1 (→2030),2030.0,N/A,6.849684443691392,6.829996288776797,inf,inf,1.739208351145099,6.8726945197810645,5.375009
unelectrified,SHS,1800.0,0.6265136872999727,12,1188.075,0.0026422898323680624,Phase 3 (→2040),2040.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.515523821740486,11.427778122691999,0.123566
unelectrified,SHS,74700.0,6.551090284194708,498,3453.49125,0.0,Phase 1 (→2030),2030.0,N/A,6.663839092418719,6.551090284194708,inf,inf,1.7522986046821927,7.032884650507797,0.715228
unelectrified,SHS,2250.0,0.6265136872999727,15,1485.09375,0.0034728439866417737,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,2.311343985266299,11.276231877195608,7.543945
electrified,Already Electrified,0.0,0.0,19,1881.11875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.709046148449956,11.244441244273986,3.332548
electrified,Already Electrified,0.0,0.0,137,13550.26,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.719952684563545,7.149461505021562,7.121648
electrified,Already Electrified,0.0,0.0,50,8347.55,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.4323133893317874,11.316714960240235,0.021945
electrified,Already Electrified,0.0,0.0,57,12461.1,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.0131293406687574,7.924380446200634,0.006129
unelectrified,SHS,3750.0,0.6265136872999727,25,2475.15625,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,2.5791603480624428,11.19665690629424,8.002436
electrified,Already Electrified,0.0,0.0,28,3973.025,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.662175347023015,6.797851170279984,4.749011
unelectrified,SHS,9000.0,9.4240211089611,60,289.2395,0.010003944000622024,Phase 3 (→2040),2040.0,N/A,9.457704457346889,9.4240211089611,inf,inf,1.8277419926165808,10.76040335113414,11.517709
unelectrified,SHS,2250.0,0.6265136872999727,15,1485.09375,0.058004846210902454,Phase 3 (→2040),2040.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,3.4621540177184937,10.707401294932213,15.847827
electrified,Already Electrified,0.0,0.0,24,2376.15,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.333126397619829,6.63505720924255,2.378153
electrified,Already Electrified,0.0,0.0,29,2296.945,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6032135457510726,8.678669718189585,1.272205
unelectrified,SHS,4350.0,0.6265136872999727,29,2871.18125,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,1.025832762128877,10.403381728356267,7.726709
unelectrified,SHS,56400.0,7.468212931650585,376,2287.250625,0.0,Phase 1 (→2030),2030.0,N/A,7.363056458546571,7.468212931650585,inf,inf,1.4764939295169603,10.410549104474267,2.423118
unelectrified,SHS,78900.0,6.843165837515152,526,3491.97625,0.0,Phase 1 (→2030),2030.0,N/A,6.862714919204224,6.843165837515152,inf,inf,1.88461548951556,7.012595023937996,0.0
unelectrified,SHS,24300.0,36.23666555262848,162,203.09975,0.0,Phase 2 (→2035),2035.0,N/A,35.00255856784843,36.23666555262848,inf,inf,3.0745439668115466,9.409593434796632,21.907522
unelectrified,SHS,19800.0,7.345772534987572,132,816.355,0.0,Phase 2 (→2035),2035.0,N/A,7.46106080324613,7.345772534987572,inf,inf,2.857091785490451,11.16863688510755,4.647002
unelectrified,SHS,2550.0,0.6265136872999727,17,1683.10625,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573885,0.6265136872999727,inf,inf,3.145667639612276,10.039449249067138,7.235312
unelectrified,SHS,16350.0,8.76806240907508,109,564.762,0.0,Phase 2 (→2035),2035.0,N/A,8.931639965949744,8.76806240907508,inf,inf,1.4959188402451975,9.289843414728681,0.0
unelectrified,SHS,11250.0,6.862691132340244,75,496.48875,0.0,Phase 2 (→2035),2035.0,N/A,6.703395506783557,6.862691132340244,inf,inf,0.9597539011790481,10.821584966089913,15.39292
unelectrified,SHS,39600.0,6.994833433316065,264,1714.625,0.0,Phase 1 (→2030),2030.0,N/A,6.902162136584041,6.994833433316065,inf,inf,2.619491178501563,10.447346241309674,8.48834
unelectrified,SHS,13650.0,38.11398544458435,91,108.4675,0.006932278716031159,Phase 3 (→2040),2040.0,N/A,36.81118619787544,38.11398544458435,inf,inf,2.6184421393167345,11.5756922154858,10.490314
unelectrified,SHS,7200.0,0.6265136872999727,48,3801.84,0.0,Phase 1 (→2030),2030.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,1.6007653759326714,10.056504402058701,4.109546
electrified,Already Electrified,0.0,0.0,61,6632.05,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,3.3628252948811275,10.306427067552983,0.841255
unelectrified,SHS,3750.0,3.799716956747997,25,298.90375,0.01004701732056148,Phase 3 (→2040),2040.0,N/A,3.9845841217483335,3.799716956747997,inf,inf,2.2028894334784948,6.68488854447,3.611352
electrified,Already Electrified,0.0,0.0,30,2970.1875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4839027519888845,9.966821618765703,4.835238
electrified,Already Electrified,0.0,0.0,33,3267.20625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,0.840449415065605,10.490414866252003,3.4761
unelectrified,SHS,8850.0,7.296412810254217,59,367.354375,0.0,Phase 2 (→2035),2035.0,N/A,7.411543346226504,7.296412810254217,inf,inf,1.8486627166538807,7.103948970115325,1.067187
unelectrified,SHS,4200.0,7.27173240622298,28,174.929375,0.011297838125643715,Phase 3 (→2040),2040.0,N/A,7.5416271586581685,7.27173240622298,inf,inf,1.7904761232466728,7.064974429548395,2.096567
unelectrified,SHS,2250.0,0.6265136872999727,15,1188.075,0.005690639587424862,Phase 3 (→2040),2040.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,3.5767826821694353,10.621474062273187,14.629253
unelectrified,SHS,6900.0,7.466080812964979,46,279.903125,0.005381041860653755,Phase 3 (→2040),2040.0,N/A,7.740735041959979,7.466080812964979,inf,inf,2.3118598826261683,6.821171766493844,0.795385
unelectrified,SHS,34500.0,6.886711037536334,230,1517.255,0.0,Phase 1 (→2030),2030.0,N/A,6.796891421508313,6.886711037536334,inf,inf,2.13916777668055,10.247378382852261,0.0
electrified,Already Electrified,0.0,0.0,28,2772.175,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.9515103401230367,6.741583703893183,9.954448
unelectrified,SHS,18750.0,6.192733506191382,125,917.001875,0.0,Phase 2 (→2035),2035.0,N/A,6.3043371614754085,6.192733506191382,inf,inf,3.246593770804636,9.875357653731156,3.078112
electrified,Already Electrified,0.0,0.0,26,2059.33,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.513624924437904,7.259255389823825,1.041881
electrified,Already Electrified,0.0,0.0,19,1881.11875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.618619458394299,7.054878614910647,2.536662
electrified,Already Electrified,0.0,0.0,61,6236.9375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.867751382953661,6.54293452420456,2.774675
unelectrified,SHS,2700.0,0.6265136872999727,18,1782.1125,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.9682767986938448,10.806709611983807,14.653916
electrified,Already Electrified,0.0,0.0,21,2877.1125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.7112799702658723,6.557165555212976,4.370631
unelectrified,SHS,25800.0,7.5279473296094155,172,1037.993125,0.0,Phase 1 (→2030),2030.0,N/A,7.643817749551595,7.5279473296094155,inf,inf,1.767724644823377,7.004462206156764,2.134607
unelectrified,SHS,7200.0,0.6265136872999727,48,4752.3,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,1.0755761318069252,10.800409400967126,5.650812
electrified,Already Electrified,0.0,0.0,36,3564.225,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.9897818898305795,10.26908165441479,0.03922
electrified,Already Electrified,0.0,0.0,34,3366.2125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4982424634778715,9.740740494983108,4.192184
unelectrified,SHS,9750.0,0.6265136872999727,65,6435.40625,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,3.238863913743922,10.191141788274338,3.78444
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,0.9970799299854148,10.356649650606794,12.101405
unelectrified,SHS,9150.0,0.6265136872999727,61,6039.38125,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,2.688869917375218,10.607959252264354,5.901261
electrified,Already Electrified,0.0,0.0,26,3577.45625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.5429212737645006,9.36122064140714,1.665161
electrified,Already Electrified,0.0,0.0,828,90154.54375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.9515938385698872,7.185682418654284,1.698112
unelectrified,SHS,2250.0,0.6265136872999727,15,1485.09375,0.005257993849134202,Phase 3 (→2040),2040.0,N/A,0.5619113433517482,0.6265136872999727,inf,inf,2.4375870149263332,6.978459083434111,2.107937
unelectrified,SHS,2700.0,0.6265136872999727,18,1782.1125,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,2.638218235154713,11.15312443359378,8.81115
unelectrified,SHS,14400.0,7.332706866067177,96,594.770625,0.0,Phase 2 (→2035),2035.0,N/A,7.316222322063203,7.332706866067177,inf,inf,1.9370711500908744,6.948008729620765,2.994804
unelectrified,SHS,45900.0,7.176104053629519,306,1937.20375,0.0,Phase 1 (→2030),2030.0,N/A,7.161932422680479,7.176104053629519,inf,inf,1.9388878647257302,6.960794100670053,1.952352
unelectrified,SHS,3450.0,0.6265136872999727,23,2277.14375,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,2.540955601533943,11.285948264720957,1.200466
electrified,Already Electrified,0.0,0.0,3159,333063.6862499977,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,3.383498775879537,10.291669850632806,0.0
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.872494333981781,7.167889865853359,5.170486
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.078815771161595,10.839856482633852,2.765958
electrified,Already Electrified,0.0,0.0,57,5643.35625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.0790120624803887,10.381582355838525,3.931976
unelectrified,SHS,21900.0,36.44003065775383,146,182.019,0.0,Phase 2 (→2035),2035.0,N/A,35.57075521583053,36.44003065775383,inf,inf,1.6684337412713102,10.269628368920886,0.0
unelectrified,SHS,4350.0,0.6265136872999727,29,2871.18125,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,3.279197383709426,10.143760277595916,1.774171
electrified,Already Electrified,0.0,0.0,161,17125.34375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6907480765141236,6.9913226894773235,2.627599
electrified,Already Electrified,0.0,0.0,24,1900.92,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.4453998668511225,9.335793134578948,4.478577
electrified,Already Electrified,0.0,0.0,33,4855.4125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.019486325197294,6.381364328337602,0.011455
electrified,Already Electrified,0.0,0.0,426,36781.415,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6369774792694347,9.083188618498134,0.0
unelectrified,SHS,24300.0,7.2440739865704815,162,1015.955625,0.0,Phase 1 (→2030),2030.0,N/A,7.395178288653919,7.2440739865704815,inf,inf,2.0744565272685516,6.933908019773737,8.03202
unelectrified,SHS,5100.0,0.6265136872999727,34,3366.2125,0.0,Phase 2 (→2035),2035.0,N/A,0.554429730585581,0.6265136872999727,inf,inf,2.132842555590783,6.974341097869825,6.76483
